price,bathrooms,bedrooms,parking,type,street,suburb,postcode,latitude,longitude,school,furnished,SA2_code,nearestSchool,School_distance,to_School_time
530.0,2,3,1,House,63A Springleaf Road,TARNEIT,3029.0,-37.85732,144.66081,"Davis Creek Primary School0.2 km awayPrep-6CoEdGovernmentView Catchment,The Grange P-12 College1.2 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College1.7 km awayGovernmentMore Info",False,213051585.0,"{'dist': 37.806368655876035, 'nearest_coord': (-37.5191919, 144.705837)}",47596.2,3396.4
530.0,2,3,2,House,31 Butterfly Boulevard,TARNEIT,3029.0,-37.848595,144.65526,"Davis Creek Primary School0.9 km awayPrep-6CoEdGovernmentView Catchment,The Grange P-12 College2 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College1.4 km awayGovernmentMore Info",False,213051585.0,"{'dist': 36.897421328010914, 'nearest_coord': (-37.5191919, 144.705837)}",46741.7,3316.7
530.0,2,4,2,House,27 Blaine Circuit,TARNEIT,3029.0,-37.84292,144.64154,"Karwan Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,The Grange P-12 College3.4 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College1.3 km awayGovernmentMore Info",True,213051582.0,"{'dist': 36.43896632816035, 'nearest_coord': (-37.5191919, 144.705837)}",47821.8,3436.1
530.0,2,4,2,House,14 Lucania Crescent,TARNEIT,3029.0,-37.80975,144.70184,"Tarneit Senior College3.3 km away10-12CoEdGovernmentView Catchment,Truganina P-9 College3.6 km awayPrep-9CoEdGovernmentView Catchment,Warreen Primary School1.3 km awayGovernmentMore Info",False,213051584.0,"{'dist': 32.310547790141186, 'nearest_coord': (-37.5191919, 144.705837)}",39733.2,2703.6
530.0,2,3,2,House,924 Sayers Road,TARNEIT,3029.0,-37.84472,144.6572,"Tarneit Rise Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Tarneit P-9 College2.3 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College2.3 km away10-12CoEdGovernmentView Catchment",False,213051583.0,"{'dist': 36.44929640272671, 'nearest_coord': (-37.5191919, 144.705837)}",46248.0,3260.3
530.0,2,3,2,Townhouse,1124 Dohertys Road,TARNEIT,3029.0,-37.805817,144.6956,"Tarneit Senior College3.4 km away10-12CoEdGovernmentView Catchment,Tarneit P-9 College3.6 km awayPrep-9CoEdGovernmentView Catchment,Warreen Primary School2 km awayGovernmentMore Info",False,213051584.0,"{'dist': 31.884038046466365, 'nearest_coord': (-37.5191919, 144.705837)}",38594.6,2583.0
530.0,2,3,2,House,27 Said Parade,TARNEIT,3029.0,-37.850105,144.66527,"Davis Creek Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,The Grange P-12 College1.2 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.1 km awayGovernmentMore Info",False,213051585.0,"{'dist': 36.96867014813436, 'nearest_coord': (-37.5191919, 144.705837)}",45900.6,3234.7
520.0,2,3,2,House,26 Barlow Circuit,TARNEIT,3029.0,-37.841663,144.64783,"Karwan Primary School1.3 km awayPrep-6CoEdGovernmentView Catchment,Tarneit Senior College2.9 km away10-12CoEdGovernmentView Catchment,Tarneit P-9 College3 km awayPrep-9CoEdGovernmentView Catchment",False,213051582.0,"{'dist': 36.218749021536965, 'nearest_coord': (-37.5191919, 144.705837)}",46757.3,3362.9
520.0,2,3,1,House,23 Pechanga Street,TARNEIT,3029.0,-37.856995,144.64355,"Karwan Primary School0.5 km awayPrep-6CoEdGovernmentView Catchment,The Grange P-12 College2.8 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College0.3 km awayGovernmentMore Info",False,213051582.0,"{'dist': 37.95981002403971, 'nearest_coord': (-37.5191919, 144.705837)}",48891.3,3532.0
520.0,2,4,2,House,14 Wreath Drive,TARNEIT,3029.0,-37.821293,144.70245,"Tarneit Senior College2.4 km away10-12CoEdGovernmentView Catchment,Truganina P-9 College2.4 km awayPrep-9CoEdGovernmentView Catchment,Baden Powell P-9 College-Tarneit Campus2.4 km awayGovernmentView Catchment",False,213051584.0,"{'dist': 33.59347983153256, 'nearest_coord': (-37.5191919, 144.705837)}",41148.8,2835.7
520.0,2,4,1,House,23 Cinder Drive,TARNEIT,3029.0,-37.849598,144.64513,"Karwan Primary School0.4 km awayPrep-6CoEdGovernmentView Catchment,The Grange P-12 College2.8 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College0.6 km awayGovernmentMore Info",True,213051582.0,"{'dist': 37.12588788849494, 'nearest_coord': (-37.5191919, 144.705837)}",47819.1,3418.8
520.0,2,3,1,House,40 Kamala Drive,TARNEIT,3029.0,-37.856915,144.64038,"Karwan Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,The Grange P-12 College3 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College0.3 km awayGovernmentMore Info",False,213051582.0,"{'dist': 37.99229535943549, 'nearest_coord': (-37.5191919, 144.705837)}",49160.8,3566.9
520.0,2,3,2,House,10 Baddaginnie Walk,TARNEIT,3029.0,-37.842102,144.64828,"Karwan Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Tarneit Senior College2.9 km away10-12CoEdGovernmentView Catchment,Tarneit P-9 College2.9 km awayPrep-9CoEdGovernmentView Catchment",False,213051582.0,"{'dist': 36.261522011372676, 'nearest_coord': (-37.5191919, 144.705837)}",46764.4,3363.9
510.0,2,3,2,House,22 Mirima Street,TARNEIT,3029.0,-37.83651,144.65932,"Tarneit Rise Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Tarneit Senior College1.8 km away10-12CoEdGovernmentView Catchment,Tarneit P-9 College1.9 km awayPrep-9CoEdGovernmentView Catchment",False,213051583.0,"{'dist': 35.52090526187884, 'nearest_coord': (-37.5191919, 144.705837)}",45197.0,3155.7
500.0,2,3,2,House,35 Respect Way,TARNEIT,3029.0,-37.815033,144.68507,"Nearnung Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,Tarneit Senior College2.1 km away10-12CoEdGovernmentView Catchment,Tarneit P-9 College2.4 km awayPrep-9CoEdGovernmentView Catchment",False,213051584.0,"{'dist': 32.94682057057172, 'nearest_coord': (-37.5191919, 144.705837)}",41426.3,2848.2
5002173.0,2,3,2,House,7 Nyman Circuit,TARNEIT,3029.0,-37.836502,144.64903,"Tarneit Rise Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Tarneit Senior College2.7 km away10-12CoEdGovernmentView Catchment,Tarneit P-9 College2.8 km awayPrep-9CoEdGovernmentView Catchment",False,213051582.0,"{'dist': 35.635748034646475, 'nearest_coord': (-37.5191919, 144.705837)}",46353.9,3306.8
500.0,2,3,2,House,44 Imatara Loop,TARNEIT,3029.0,-37.814682,144.65755,"Tarneit Senior College2.8 km away10-12CoEdGovernmentView Catchment,Tarneit P-9 College3.2 km awayPrep-9CoEdGovernmentView Catchment,Wimba Primary School1.5 km awayGovernmentMore Info",False,213051584.0,"{'dist': 33.13079416282344, 'nearest_coord': (-37.5191919, 144.705837)}",43568.2,3039.9
500.0,2,4,1,House,43 Liston Ave,TARNEIT,3029.0,-37.820408,144.6802,"Nearnung Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,Tarneit Senior College1.4 km away10-12CoEdGovernmentView Catchment,Tarneit P-9 College1.8 km awayPrep-9CoEdGovernmentView Catchment",False,213051584.0,"{'dist': 33.56967171883183, 'nearest_coord': (-37.5191919, 144.705837)}",41906.3,2908.3
500.0,2,3,2,House,50 Leo AVE,TARNEIT,3029.0,-37.83091,144.68158,"Tarneit Senior College0.3 km away10-12CoEdGovernmentView Catchment,Tarneit P-9 College0.6 km awayPrep-9CoEdGovernmentView Catchment,Nearnung Primary School0.6 km awayPrep-6CoEdGovernmentMore Info",False,213051584.0,"{'dist': 34.72720187750024, 'nearest_coord': (-37.5191919, 144.705837)}",43624.9,3068.1
490.0,2,3,2,House,5 Ostic Way,TARNEIT,3029.0,-37.81341,144.69632,"Nearnung Primary School1.9 km awayPrep-6CoEdGovernmentView Catchment,Tarneit Senior College2.7 km away10-12CoEdGovernmentView Catchment,Tarneit P-9 College2.9 km awayPrep-9CoEdGovernmentView Catchment",False,213051584.0,"{'dist': 32.72632899617133, 'nearest_coord': (-37.5191919, 144.705837)}",39838.4,2703.2
490.0,2,3,1,Apartment / Unit / Flat,Unit 2/23 Chesterton Avenue,TARNEIT,3029.0,-37.86729,144.66014,"Westgrove Primary School1.2 km awayPrep-6CoEdGovernmentView Catchment,The Grange P-12 College1.7 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.1 km awayGovernmentMore Info",False,213051585.0,"{'dist': 38.915071966070236, 'nearest_coord': (-37.5191919, 144.705837)}",47907.9,3497.2
480.0,2,3,1,House,18 Harker Esplanade,TARNEIT,3029.0,-37.839096,144.64949,"Tarneit Rise Primary School1.5 km awayPrep-6CoEdGovernmentView Catchment,Tarneit Senior College2.7 km away10-12CoEdGovernmentView Catchment,Tarneit P-9 College2.8 km awayPrep-9CoEdGovernmentView Catchment",False,213051582.0,"{'dist': 35.9157344606738, 'nearest_coord': (-37.5191919, 144.705837)}",46708.9,3355.9
460.0,2,3,1,House,1/224 Bethany Road,TARNEIT,3029.0,-37.852123,144.66551,"Davis Creek Primary School0.6 km awayPrep-6CoEdGovernmentView Catchment,The Grange P-12 College1.1 km awayPrep-12CoEdGovernmentView Catchment,Brinbeal Secondary College2.1 km awayGovernmentMore Info",False,213051585.0,"{'dist': 37.1899937167714, 'nearest_coord': (-37.5191919, 144.705837)}",46138.0,3264.1
450.0,1,2,1,Townhouse,70/27 Turva Avenue,TARNEIT,3029.0,-37.838512,144.67357,"Tarneit P-9 College0.7 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College0.8 km away10-12CoEdGovernmentView Catchment,Tarneit Rise Primary School0.7 km awayPrep-6CoEdGovernmentMore Info",False,213051583.0,"{'dist': 35.620194871582626, 'nearest_coord': (-37.5191919, 144.705837)}",44319.8,3073.9
400.0,1,2,1,House,15/43-51 Ripple Side Terrace,TARNEIT,3029.0,-37.84607,144.68422,"Baden Powell P-9 College-Tarneit Campus1 km awayGovernmentView Catchment,Tarneit Senior College1.5 km away10-12CoEdGovernmentView Catchment,Baden Powell P-9 College1.6 km awayPrep-9CoEdGovernmentView Catchment",False,213051583.0,"{'dist': 36.39698414363618, 'nearest_coord': (-37.5191919, 144.705837)}",43532.8,3036.3
700.0,3,4,2,House,4 HEALESVILLE ROAD,TRUGANINA,3029.0,-37.839745,144.74268,"Dohertys Creek P-9 College0.8 km awayPrep-8CoEdGovernmentView Catchment,Tarneit Senior College5.6 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School2 km awayPrep-6CoEdGovernmentMore Info",False,213051587.0,"{'dist': 35.583741902674014, 'nearest_coord': (-37.542846, 144.8935799)}",47329.8,2516.0
620.0,2,4,2,House,13 Crosby Street,TRUGANINA,3029.0,-37.759365,144.6883,"Rockbank Primary School3.8 km awayPrep-6CoEdGovernmentView Catchment,Brookside P-9 College4.5 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College5.5 km away10-12CoEdGovernmentView Catchment",False,213041359.0,"{'dist': 26.75067327647762, 'nearest_coord': (-37.5191919, 144.705837)}",34858.3,2569.4
580.0,2,5,2,House,15 Chartwell Avenue,TRUGANINA,3029.0,-37.842903,144.74109,"Dohertys Creek P-9 College0.5 km awayPrep-8CoEdGovernmentView Catchment,Tarneit Senior College5.5 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School2.2 km awayPrep-6CoEdGovernmentMore Info",False,213051587.0,"{'dist': 35.961630907898886, 'nearest_coord': (-37.542846, 144.8935799)}",47322.7,2515.0
550.0,2,4,2,House,23 Timor road,TRUGANINA,3029.0,-37.82997,144.71135,"Truganina P-9 College1.2 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College2.8 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1.2 km awayPrep-6CoEdGovernmentMore Info",False,213051586.0,"{'dist': 34.56040291374628, 'nearest_coord': (-37.5191919, 144.705837)}",43072.4,3025.0
530.0,2,4,2,House,15 Merapi Grove,TRUGANINA,3029.0,-37.751072,144.68146,"Rockbank Primary School2.7 km awayPrep-6CoEdGovernmentView Catchment,Brookside P-9 College4.9 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College5.6 km away10-12CoEdGovernmentView Catchment",False,213041359.0,"{'dist': 25.873125716773057, 'nearest_coord': (-37.5191919, 144.705837)}",35615.2,2504.5
520.0,2,4,2,House,9 Galeras Street,TRUGANINA,3029.0,-37.76185,144.67737,"Rockbank Primary School3.6 km awayPrep-6CoEdGovernmentView Catchment,Brookside P-9 College5.5 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College6.5 km away10-12CoEdGovernmentView Catchment",False,213041359.0,"{'dist': 27.098560160485963, 'nearest_coord': (-37.5191919, 144.705837)}",36891.0,2616.3
500.0,2,3,2,House,22 Rainier Drive,TRUGANINA,3029.0,-37.74925,144.67838,"Rockbank Primary School2.4 km awayPrep-6CoEdGovernmentView Catchment,Brookside P-9 College5.2 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College5.8 km away10-12CoEdGovernmentView Catchment",False,213041359.0,"{'dist': 25.695334754781104, 'nearest_coord': (-37.5191919, 144.705837)}",35472.6,2487.4
500.0,1,3,1,Townhouse,1/438 Morris Road,TRUGANINA,3029.0,-37.843746,144.70786,"Truganina P-9 College1.1 km awayPrep-9CoEdGovernmentView Catchment,Baden Powell P-9 College-Tarneit Campus1.1 km awayGovernmentView Catchment,Tarneit Senior College2.8 km away10-12CoEdGovernmentView Catchment",False,213051588.0,"{'dist': 36.08925942898063, 'nearest_coord': (-37.5191919, 144.705837)}",44740.7,3135.1
470.0,2,3,1,House,47 Wheat Avenue,TRUGANINA,3029.0,-37.82092,144.71457,"Truganina P-9 College2 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College3.4 km away10-12CoEdGovernmentView Catchment,Warreen Primary School0.6 km awayGovernmentMore Info",False,213051586.0,"{'dist': 33.559484854838196, 'nearest_coord': (-37.5191919, 144.705837)}",42102.2,2920.0
450.0,1,3,1,Apartment / Unit / Flat,1/9 Windle Court,TRUGANINA,3029.0,-37.859657,144.71968,"Truganina South Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Dohertys Creek P-9 College2.3 km awayPrep-8CoEdGovernmentView Catchment,Tarneit Senior College4.6 km away10-12CoEdGovernmentView Catchment",False,213051588.0,"{'dist': 37.877635992071454, 'nearest_coord': (-37.5191919, 144.705837)}",49663.2,3345.0
680.0,3,5,2,House,9 Dunlevy St,TRUGANINA,3029.0,-37.833817,144.70856,"Truganina P-9 College1.1 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College2.6 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1.6 km awayPrep-6CoEdGovernmentMore Info",False,213051586.0,"{'dist': 34.98558510899387, 'nearest_coord': (-37.5191919, 144.705837)}",43400.0,3028.5
650.0,3,5,2,House,59 Botanical Drive,TRUGANINA,3029.0,-37.837677,144.72432,"Truganina P-9 College0.5 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College4 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1.1 km awayPrep-6CoEdGovernmentMore Info",False,213051588.0,"{'dist': 35.451313581943985, 'nearest_coord': (-37.5191919, 144.705837)}",47745.4,3101.7
650.0,2,5,2,House,12 Blanchett Road,TRUGANINA,3029.0,-37.835796,144.71095,"Truganina P-9 College0.8 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College2.8 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1.5 km awayPrep-6CoEdGovernmentMore Info",False,213051586.0,"{'dist': 35.20769502897246, 'nearest_coord': (-37.5191919, 144.705837)}",43859.3,3064.3
650.0,3,4,2,House,14 Meston Street,TRUGANINA,3029.0,-37.82375,144.71725,"Garrang Wilam Primary School0.8 km awayPrep-6CoEdGovernmentView Catchment,Truganina P-9 College1.7 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College3.5 km away10-12CoEdGovernmentView Catchment",False,213051586.0,"{'dist': 33.880257698097296, 'nearest_coord': (-37.5191919, 144.705837)}",43114.8,2917.8
620.0,2,4,2,House,39 Stockyard Street,TRUGANINA,3029.0,-37.83407,144.71187,"Truganina P-9 College0.8 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College2.9 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1.3 km awayPrep-6CoEdGovernmentMore Info",False,213051586.0,"{'dist': 35.016922229731, 'nearest_coord': (-37.5191919, 144.705837)}",43882.7,3067.6
620.0,2,4,2,House,12 Glenfern Circle,TRUGANINA,3029.0,-37.84524,144.73836,"Dohertys Creek P-9 College0.3 km awayPrep-8CoEdGovernmentView Catchment,Tarneit Senior College5.4 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School2.3 km awayPrep-6CoEdGovernmentMore Info",False,213051587.0,"{'dist': 36.29248838514429, 'nearest_coord': (-37.542846, 144.8935799)}",47823.9,2598.1
620.0,2,4,2,House,4 Hertel Street,TRUGANINA,3029.0,-37.82496,144.71423,"Truganina P-9 College1.6 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College3.2 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1 km awayPrep-6CoEdGovernmentMore Info",False,213051586.0,"{'dist': 34.007933077531895, 'nearest_coord': (-37.5191919, 144.705837)}",42302.6,2930.1
600.0,2,4,2,House,103 Marquands Road,TRUGANINA,3029.0,-37.84352,144.72775,"Dohertys Creek P-9 College0.7 km awayPrep-8CoEdGovernmentView Catchment,Tarneit Senior College4.4 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1.8 km awayPrep-6CoEdGovernmentMore Info",False,213051588.0,"{'dist': 36.11521050184686, 'nearest_coord': (-37.5191919, 144.705837)}",47225.7,3089.1
600.0,2,4,2,House,32 Mosley Crescent,TRUGANINA,3029.0,-37.828667,144.71303,"Truganina P-9 College1.2 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College3 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1.1 km awayPrep-6CoEdGovernmentMore Info",False,213051586.0,"{'dist': 34.41793221575991, 'nearest_coord': (-37.5191919, 144.705837)}",42663.5,2957.5
600.0,2,4,2,House,31 Bolivar Esplanade,TRUGANINA,3029.0,-37.85152,144.73882,"Dohertys Creek P-9 College1 km awayPrep-8CoEdGovernmentView Catchment,Tarneit Senior College5.6 km away10-12CoEdGovernmentView Catchment,Truganina South Primary School1.9 km awayPrep-6CoEdGovernmentMore Info",False,213051587.0,"{'dist': 36.925239756086825, 'nearest_coord': (-37.542846, 144.8935799)}",49105.7,2599.7
5902564.0,2,4,2,House,32 Annapurna Crescent,TRUGANINA,3029.0,-37.75798,144.69077,"Rockbank Primary School3.8 km awayPrep-6CoEdGovernmentView Catchment,Brookside P-9 College4.3 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College5.3 km away10-12CoEdGovernmentView Catchment",False,213041359.0,"{'dist': 26.58518664382605, 'nearest_coord': (-37.5191919, 144.705837)}",34504.8,2517.4
590.0,2,4,2,House,10 Heyfield Drive,TRUGANINA,3029.0,-37.82271,144.71306,"Truganina P-9 College1.9 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College3.2 km away10-12CoEdGovernmentView Catchment,Warreen Primary School0.8 km awayGovernmentMore Info",False,213051586.0,"{'dist': 33.755707461231026, 'nearest_coord': (-37.5191919, 144.705837)}",41993.6,2896.9
580.0,2,3,2,House,163 Marquands Road,TRUGANINA,3029.0,-37.840057,144.72823,"Dohertys Creek P-9 College0.7 km awayPrep-8CoEdGovernmentView Catchment,Tarneit Senior College4.4 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1.4 km awayPrep-6CoEdGovernmentMore Info",False,213051588.0,"{'dist': 35.73300434821266, 'nearest_coord': (-37.5191919, 144.705837)}",47613.4,3144.9
580.0,2,4,2,House,35 Callanish Street,TRUGANINA,3029.0,-37.814484,144.71342,"Truganina P-9 College2.7 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College3.7 km away10-12CoEdGovernmentView Catchment,Warreen Primary School0.2 km awayGovernmentMore Info",False,213051586.0,"{'dist': 32.84181283308017, 'nearest_coord': (-37.5191919, 144.705837)}",42511.6,2915.1
580.0,2,4,2,House,7 Ursini Circuit,TRUGANINA,3029.0,-37.747234,144.67523,"Rockbank Primary School2 km awayPrep-6CoEdGovernmentView Catchment,Brookside P-9 College5.5 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College6 km away10-12CoEdGovernmentView Catchment",False,213041359.0,"{'dist': 25.499996835574038, 'nearest_coord': (-37.5191919, 144.705837)}",36475.4,2472.4
580.0,2,4,2,House,12 Abu Road,TRUGANINA,3029.0,-37.758133,144.67737,"Rockbank Primary School3.2 km awayPrep-6CoEdGovernmentView Catchment,Brookside P-9 College5.4 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College6.3 km away10-12CoEdGovernmentView Catchment",False,213041359.0,"{'dist': 26.687053204176674, 'nearest_coord': (-37.5191919, 144.705837)}",36421.8,2573.0
580.0,2,3,2,House,12 Hagley Street,TRUGANINA,3029.0,-37.825584,144.72415,"Garrang Wilam Primary School0.3 km awayPrep-6CoEdGovernmentView Catchment,Truganina P-9 College1.5 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College4 km away10-12CoEdGovernmentView Catchment",False,213051586.0,"{'dist': 34.1073994330486, 'nearest_coord': (-37.5191919, 144.705837)}",44271.6,3023.5
580.0,2,3,2,House,16 Jura Street,TRUGANINA,3029.0,-37.76148,144.6909,"Rockbank Primary School4.1 km awayPrep-6CoEdGovernmentView Catchment,Brookside P-9 College4.4 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College5.5 km away10-12CoEdGovernmentView Catchment",False,213041359.0,"{'dist': 26.973329428042376, 'nearest_coord': (-37.5191919, 144.705837)}",34995.1,2548.6
600.0,2,3,2,Townhouse,41 Tannum Circuit,TRUGANINA,3029.0,-37.8172,144.7209,"Truganina P-9 College2.4 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College4.1 km away10-12CoEdGovernmentView Catchment,Warreen Primary School0.5 km awayGovernmentMore Info",False,213051586.0,"{'dist': 33.163547774775786, 'nearest_coord': (-37.5191919, 144.705837)}",42175.0,2862.5
600.0,2,4,2,House,30 Mainview Boulevard,TRUGANINA,3029.0,-37.840572,144.73357,"Dohertys Creek P-9 College0.4 km awayPrep-8CoEdGovernmentView Catchment,Tarneit Senior College4.8 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1.6 km awayPrep-6CoEdGovernmentMore Info",False,213051587.0,"{'dist': 35.819131640571015, 'nearest_coord': (-37.5191919, 144.705837)}",46768.5,3048.2
575.0,2,4,2,House,9 OTTAWA STREET,TRUGANINA,3029.0,-37.76781,144.68987,"Rockbank Primary School4.7 km awayPrep-6CoEdGovernmentView Catchment,Brookside P-9 College4.8 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College6 km away10-12CoEdGovernmentView Catchment",False,213041359.0,"{'dist': 27.680833352189737, 'nearest_coord': (-37.5191919, 144.705837)}",35432.9,2612.7
570.0,2,4,2,House,42 MOSLEY CRESCENT,TRUGANINA,3029.0,-37.82908,144.71346,"Truganina P-9 College1.2 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College3 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1 km awayPrep-6CoEdGovernmentMore Info",False,213051586.0,"{'dist': 34.464563924397254, 'nearest_coord': (-37.5191919, 144.705837)}",42779.3,2974.2
570.0,2,4,2,House,53 Lucerne Drive,TRUGANINA,3029.0,-37.816505,144.70969,"Truganina P-9 College2.6 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College3.3 km away10-12CoEdGovernmentView Catchment,Warreen Primary School0.5 km awayGovernmentMore Info",False,213051586.0,"{'dist': 33.06149445016906, 'nearest_coord': (-37.5191919, 144.705837)}",42124.7,2931.1
570.0,2,5,2,House,13 Avion Crescent,TRUGANINA,3029.0,-37.827354,144.71129,"Truganina P-9 College1.4 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College2.9 km away10-12CoEdGovernmentView Catchment,Garrang Wilam Primary School1.2 km awayPrep-6CoEdGovernmentMore Info",True,213051586.0,"{'dist': 34.26947124722061, 'nearest_coord': (-37.5191919, 144.705837)}",42415.1,2921.7
565.0,2,4,2,House,18 Shamrock Way,TRUGANINA,3029.0,-37.849056,144.7306,"Dohertys Creek P-9 College0.8 km awayPrep-8CoEdGovernmentView Catchment,Tarneit Senior College4.8 km away10-12CoEdGovernmentView Catchment,Truganina South Primary School1.8 km awayPrep-6CoEdGovernmentMore Info",False,213051588.0,"{'dist': 36.74393956601134, 'nearest_coord': (-37.5191919, 144.705837)}",47771.9,3118.9
565.0,2,4,2,House,25 Bakanovi Drive,TRUGANINA,3029.0,-37.761196,144.67433,"Rockbank Primary School3.4 km awayPrep-6CoEdGovernmentView Catchment,Brookside P-9 College5.8 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College6.7 km away10-12CoEdGovernmentView Catchment",False,213041359.0,"{'dist': 27.052290668194754, 'nearest_coord': (-37.5191919, 144.705837)}",37456.6,2738.6
560.0,2,4,2,House,92 Panaia Boulevard,TRUGANINA,3029.0,-37.75213,144.67513,"Rockbank Primary School2.5 km awayPrep-6CoEdGovernmentView Catchment,Brookside P-9 College5.5 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College6.2 km away10-12CoEdGovernmentView Catchment",False,213041359.0,"{'dist': 26.042325651626467, 'nearest_coord': (-37.5191919, 144.705837)}",36967.6,2543.3
560.0,2,4,2,House,34 Montgomery Drive,TRUGANINA,3029.0,-37.819782,144.71878,"Truganina P-9 College2.1 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College3.8 km away10-12CoEdGovernmentView Catchment,Warreen Primary School0.6 km awayGovernmentMore Info",False,213051586.0,"{'dist': 33.44354919757473, 'nearest_coord': (-37.5191919, 144.705837)}",42525.6,2867.8
550.0,2,4,2,House,6 Sankuru Road,TRUGANINA,3029.0,-37.77074,144.69032,"Brookside P-9 College4.9 km awayPrep-9CoEdGovernmentView Catchment,Lakeview Senior College6.2 km away10-12CoEdGovernmentView Catchment,Springside Primary School4.8 km awayPrep-6CoEdGovernmentMore Info",False,213041359.0,"{'dist': 28.004257131208398, 'nearest_coord': (-37.5191919, 144.705837)}",35834.9,2693.7
550.0,2,4,2,House,21 Westonbury Drive,TRUGANINA,3029.0,-37.847755,144.72932,"Dohertys Creek P-9 College0.7 km awayPrep-8CoEdGovernmentView Catchment,Tarneit Senior College4.7 km away10-12CoEdGovernmentView Catchment,Truganina South Primary School2 km awayPrep-6CoEdGovernmentMore Info",False,213051588.0,"{'dist': 36.59299775770895, 'nearest_coord': (-37.5191919, 144.705837)}",47560.8,3094.2
550.0,2,4,2,House,58 Trafford Drive,TRUGANINA,3029.0,-37.8264,144.72348,"Garrang Wilam Primary School0.2 km awayPrep-6CoEdGovernmentView Catchment,Truganina P-9 College1.4 km awayPrep-9CoEdGovernmentView Catchment,Tarneit Senior College4 km away10-12CoEdGovernmentView Catchment",False,213051586.0,"{'dist': 34.19530464310439, 'nearest_coord': (-37.5191919, 144.705837)}",44358.2,3036.0
